row0,col0,center_row,center_col,median_coherence,median_velocity_mm_per_yr,median_velocity_std_mm_per_yr,min_edge_distance_m,min_support
1650,2150,1675,2175,0.38030028343200684,-48.53754676878452,5.17971976660192,1818.1309083781618,1.0
1650,2200,1675,2225,0.4008997529745102,-39.38666917383671,5.308246472850442,1160.0,1.0
1650,2250,1675,2275,0.45016127824783325,-43.01115497946739,4.496890818700194,1324.8396129343357,1.0
1650,2300,1675,2325,0.43703773617744446,-42.27447137236595,4.714536014944315,2883.6088500349697,1.0
1650,2350,1675,2375,0.3645768016576767,-44.69922557473183,4.553669132292271,3705.347487078641,1.0
1650,2400,1675,2425,0.3278289884328842,-37.97622211277485,5.019363248720765,2263.4486961272173,1.0
1650,2450,1675,2475,0.24656511843204498,-37.69523464143276,5.134874489158392,793.9773296511682,1.0
1700,450,1725,475,0.46452485024929047,-45.92376947402954,5.1193383987993,40.0,1.0
1700,500,1725,525,0.4968399703502655,-53.01214940845966,4.995556781068444,360.0,1.0
1700,650,1725,675,0.48217879235744476,-21.735673770308495,5.825309781357646,178.88543819998318,1.0
1700,700,1725,725,0.497199147939682,-20.219516940414906,5.848696455359459,0.0,1.0
1700,750,1725,775,0.4952162653207779,-7.562755839899182,6.182551616802812,760.0,1.0
1700,1050,1725,1075,0.4741595685482025,-34.788621589541435,5.093716084957123,560.0,1.0
1700,1150,1725,1175,0.46770186722278595,-33.464524894952774,5.393906030803919,280.0,1.0
1700,1300,1725,1325,0.4911581426858902,-33.93588587641716,5.284472834318876,0.0,1.0
1700,1550,1725,1575,0.37002696096897125,-45.64579389989376,5.653951084241271,680.0,1.0
1700,1850,1725,1875,0.5245040953159332,-33.319590613245964,4.891015822067857,1000.0,1.0
1700,2100,1725,2125,0.3952478915452957,-42.58599318563938,5.624322220683098,430.8131845707603,1.0
1700,2150,1725,2175,0.3106726408004761,-40.53422063589096,6.00030436180532,2405.327420539665,1.0
1700,2200,1725,2225,0.3373003154993057,-42.92835481464863,5.923802498728037,3160.0,1.0
1700,2250,1725,2275,0.40716247260570526,-50.71701668202877,4.7597133088856936,3224.1588050218616,1.0
1700,2300,1725,2325,0.3838021755218506,-33.95993448793888,5.083697848021984,3472.6358864701033,1.0
1700,2350,1725,2375,0.3526495695114136,-41.55372641980648,4.718455485999584,3160.0,1.0
1700,2400,1725,2425,0.34329722821712494,-42.68229939043522,4.7092686872929335,3216.45767887594,1.0
1700,2450,1725,2475,0.2801887094974518,-41.273510083556175,4.671676550060511,1880.4254837669055,1.0
1700,2500,1725,2525,0.2873237133026123,-46.65607959032059,4.785407101735473,89.44271909999159,1.0
1750,450,1775,475,0.4897907078266144,-47.931017354130745,4.952204180881381,600.0,1.0
1750,550,1775,575,0.47417178750038147,-38.98628242313862,5.457576597109437,720.0,1.0
1750,600,1775,625,0.4666638523340225,-27.04779803752899,5.473279161378741,840.0,1.0
1750,700,1775,725,0.4997890591621399,-22.744065150618553,5.61682041734457,0.0,1.0
1750,750,1775,775,0.49200519919395447,-21.22863382101059,5.534382537007332,1400.0,1.0
1750,850,1775,875,0.5277191996574402,-16.904662363231182,5.366787081584334,0.0,1.0
1750,1000,1775,1025,0.45778755843639374,-34.84736382961273,5.2796620875597,760.0,1.0
1750,1150,1775,1175,0.4900152087211609,-28.27056124806404,5.597138544544578,368.78177829171545,1.0
1750,1200,1775,1225,0.507571667432785,-26.42970345914364,5.543570965528488,659.6969000988257,1.0
1750,1250,1775,1275,0.5040128231048584,-32.57855214178562,5.362351657822728,0.0,1.0
1750,1300,1775,1325,0.5055510699748993,-18.643485382199287,5.687324795871973,120.0,1.0
1750,1500,1775,1525,0.5203205049037933,-34.777624532580376,5.076086847111583,203.9607805437114,1.0
1750,1550,1775,1575,0.4777033179998398,-38.391197100281715,5.480912048369646,698.5699678629192,1.0
1750,1850,1775,1875,0.4709446132183075,-35.07072851061821,5.683270748704672,280.0,1.0
1750,1900,1775,1925,0.5069015920162201,-27.676681987941265,5.261696642264724,200.0,1.0
1750,2100,1775,2125,0.3446858674287796,-47.226982191205025,5.765197100117803,400.0,1.0
1750,2150,1775,2175,0.3472876250743866,-50.10288394987583,5.921308416873217,2400.0,1.0
1750,2200,1775,2225,0.3466627895832062,-51.99780315160751,6.000649416819215,3710.5255692421792,1.0
1750,2250,1775,2275,0.32258303463459015,-53.331952542066574,5.57150668464601,3630.316790584535,1.0
1750,2300,1775,2325,0.3058357685804367,-38.62058185040951,5.246617132797837,1849.1078930121953,1.0
1750,2350,1775,2375,0.30552102625370026,-31.81382082402706,5.247368011623621,1160.0,1.0
1750,2400,1775,2425,0.27951373159885406,-35.599322989583015,5.143118556588888,1305.9862173851607,1.0
1750,2450,1775,2475,0.29278169572353363,-32.30833262205124,4.959868732839823,1710.204666114556,1.0
1800,400,1825,425,0.5130975544452667,-46.58927395939827,4.781036404892802,961.6652224137046,1.0
1800,550,1825,575,0.4769280403852463,-48.21067489683628,5.048614460974932,720.0,1.0
1800,600,1825,625,0.4791238158941269,-39.788899943232536,5.312281893566251,0.0,1.0
1800,650,1825,675,0.5063357949256897,-29.943684116005898,5.45293209142983,0.0,1.0
1800,700,1825,725,0.506264328956604,-13.757920823991299,5.782173713669181,144.22205101855957,1.0
1800,750,1825,775,0.5046765208244324,-13.738253619521856,5.708899116143584,80.0,1.0
1800,800,1825,825,0.496727854013443,-18.001249991357327,5.726514384150505,0.0,1.0
1800,850,1825,875,0.49736709892749786,-25.16090963035822,5.500515922904015,0.0,1.0
1800,900,1825,925,0.4652074724435806,-38.10843080282211,5.173033801838756,0.0,1.0
1800,1000,1825,1025,0.4448835849761963,-33.60481560230255,5.357873160392046,912.1403400793104,1.0
1800,1300,1825,1325,0.4994320124387741,-36.34864091873169,5.423870170488954,40.0,1.0
1800,1450,1825,1475,0.5482450127601624,-19.312544725835323,5.54140261374414,0.0,1.0
1800,1550,1825,1575,0.4192603826522827,-37.50250115990639,5.721674067899585,1200.0,1.0
1800,1600,1825,1625,0.43597768247127533,-35.61042621731758,5.66102028824389,840.0,1.0
1800,1850,1825,1875,0.3957853317260742,-41.14221781492233,5.734811769798398,0.0,1.0
1800,1900,1825,1925,0.26372890174388885,-35.93461960554123,6.201949901878834,240.0,1.0
1800,2100,1825,2125,0.3302450180053711,-43.709030374884605,6.098610581830144,544.0588203494177,1.0
1800,2150,1825,2175,0.416190043091774,-51.67111195623875,5.524669773876667,2361.355542903271,1.0
1800,2200,1825,2225,0.34329240024089813,-65.28014317154884,5.134305916726589,1791.0890541790488,1.0
1800,2250,1825,2275,0.28540073335170746,-59.08624269068241,5.2264719270169735,1640.0,1.0
1800,2300,1825,2325,0.2656222879886627,-45.617297291755676,5.315905436873436,1440.0,1.0
1800,2350,1825,2375,0.2706940472126007,-41.76339693367481,5.14937611296773,0.0,1.0
1800,2400,1825,2425,0.2616104930639267,-28.578318655490875,5.352434236556292,600.0,1.0
1800,2450,1825,2475,0.2715531885623932,-34.90244224667549,4.946561297401786,1374.6272221951665,1.0
1850,400,1875,425,0.4882206618785858,-42.83687844872475,5.12981484644115,560.0,1.0
1850,450,1875,475,0.5091437995433807,-46.34862579405308,4.732781555503607,320.0,1.0
1850,550,1875,575,0.49451833963394165,-46.591492369771004,4.991776309907436,1120.714058089752,1.0
1850,650,1875,675,0.5112756490707397,-28.392699547111988,5.56052103638649,120.0,1.0
1850,750,1875,775,0.48770181834697723,-27.4925846606493,5.298909731209278,0.0,1.0
1850,850,1875,875,0.5301322042942047,-45.71604169905186,4.711141809821129,0.0,1.0
1850,900,1875,925,0.533759742975235,-36.490026861429214,4.669402493163943,840.0,1.0
1850,1000,1875,1025,0.494366392493248,-27.56438124924898,5.255355732515454,0.0,1.0
1850,1300,1875,1325,0.4974719285964966,-21.6823723167181,5.656265886500478,447.21359549995793,1.0
1850,1350,1875,1375,0.4931946098804474,-16.440083272755146,5.711277248337865,880.0,1.0
1850,1500,1875,1525,0.492992639541626,-34.6164982765913,5.614867666736245,80.0,1.0
1850,1550,1875,1575,0.3874513804912567,-38.037315011024475,5.969318328425288,560.0,1.0
1850,2100,1875,2125,0.3447516858577728,-37.4688096344471,5.916470428928733,320.0,1.0
1850,2150,1875,2175,0.3065621703863144,-44.73165422677994,5.9618535451591015,1221.1470017978997,1.0
1850,2200,1875,2225,0.40358617901802063,-56.14203214645386,5.057072499766946,720.0,1.0
1850,2250,1875,2275,0.28493379056453705,-55.037686601281166,5.543483421206474,0.0,1.0
1850,2300,1875,2325,0.29050973057746887,-57.727763429284096,5.361390300095081,1320.0,1.0
1850,2350,1875,2375,0.26258130371570587,-45.20254023373127,5.702035501599312,880.0,1.0
1850,2400,1875,2425,0.23964767903089523,-38.608819246292114,5.67253865301609,0.0,1.0
1850,2450,1875,2475,0.24625463783740997,-30.988533049821854,5.18937106244266,440.0,1.0
1900,600,1925,625,0.4663284718990326,-33.620838075876236,5.4832217283546925,240.0,1.0
1900,700,1925,725,0.5224727690219879,-39.07366469502449,5.145663628354669,0.0,1.0
1900,750,1925,775,0.47162479162216187,-35.16534902155399,5.43510215356946,440.0,1.0
1900,800,1925,825,0.49644432961940765,-39.93602655827999,5.154028069227934,480.0,1.0
1900,900,1925,925,0.5573636591434479,-34.48530286550522,4.469745559617877,0.0,1.0
1900,950,1925,975,0.5515695810317993,-32.37343020737171,4.628685535863042,600.0,1.0
1900,1000,1925,1025,0.526224285364151,-28.859563171863556,5.275609903037548,555.6977595779922,1.0
1900,1350,1925,1375,0.5152574181556702,-22.530782967805862,5.455381004139781,160.0,1.0
1900,1650,1925,1675,0.3474988788366318,-35.38059443235397,5.994913168251514,0.0,1.0
1900,1700,1925,1725,0.29672153294086456,-45.812975615262985,6.230478174984455,178.88543819998318,1.0
1900,1850,1925,1875,0.2817271500825882,-39.63666968047619,6.767371669411659,200.0,1.0
1900,1900,1925,1925,0.44813764095306396,-43.51164028048515,6.08680909499526,215.40659228538016,1.0
1900,1950,1925,1975,0.3269713968038559,-39.91103917360306,6.671912968158722,400.0,1.0
1900,2050,1925,2075,0.31320321559906006,-53.7796001881361,6.600489839911461,240.0,1.0
1900,2100,1925,2125,0.2764282077550888,-35.99163889884949,6.831399165093899,1592.4823389915505,1.0
1900,2150,1925,2175,0.25174933671951294,-39.73275050520897,6.533747538924217,640.0,1.0
1900,2200,1925,2225,0.2748066335916519,-41.23808816075325,6.327386246994138,0.0,1.0
1900,2250,1925,2275,0.287371888756752,-42.29470156133175,6.204527337104082,400.0,1.0
1900,2300,1925,2325,0.2766968756914139,-46.84870503842831,5.755977239459753,0.0,1.0
1900,2350,1925,2375,0.23364516347646713,-38.72678428888321,5.937381647527218,840.0,1.0
1900,2400,1925,2425,0.26486000418663025,-38.21319155395031,5.854351446032524,200.0,1.0
1900,2450,1925,2475,0.24945716559886932,-40.87637737393379,5.564982537180185,483.3218389437829,1.0
1950,500,1975,525,0.4527636766433716,-43.81255991756916,5.334836198017001,0.0,1.0
1950,550,1975,575,0.5304673612117767,-51.8852137029171,4.636253463104367,0.0,1.0
1950,600,1975,625,0.405673623085022,-35.19134782254696,5.596881965175271,0.0,1.0
1950,750,1975,775,0.48689210414886475,-32.92732685804367,5.089168902486563,280.0,1.0
1950,1150,1975,1175,0.3105129301548004,-38.67693617939949,6.068183807656169,320.0,1.0
1950,1300,1975,1325,0.4892427325248718,-43.35787519812584,5.239555379375815,320.0,1.0
1950,1700,1975,1725,0.3173988461494446,-45.95608450472355,6.549499463289976,840.0,1.0
1950,1850,1975,1875,0.4036891311407089,-35.63563898205757,6.848869612440467,494.7726750741192,1.0
1950,1900,1975,1925,0.4979056417942047,-43.8796728849411,5.497845355421305,368.78177829171545,1.0
1950,1950,1975,1975,0.46958717703819275,-42.160514742136,6.0642065946012735,0.0,1.0
1950,2000,1975,2025,0.3791704475879669,-46.60475254058838,6.88429968431592,160.0,1.0
1950,2050,1975,2075,0.37102505564689636,-49.21205714344978,6.5178656950592995,1381.0141201305655,1.0
1950,2100,1975,2125,0.2654709666967392,-45.04833370447159,6.73091015778482,2620.5342966654716,1.0
1950,2150,1975,2175,0.24997561424970627,-50.40634050965309,6.675410782918334,1187.2657663724663,1.0
1950,2200,1975,2225,0.24313891679048538,-38.34506683051586,6.891437573358417,1000.0,1.0
1950,2250,1975,2275,0.2674989253282547,-42.01032407581806,6.807818775996566,0.0,1.0
1950,2300,1975,2325,0.32036255300045013,-49.10766892135143,6.382200866937637,360.0,1.0
1950,2350,1975,2375,0.23486945033073425,-44.477708637714386,6.25657825730741,913.892772703669,1.0
1950,2400,1975,2425,0.2479870840907097,-41.39203764498234,5.860272562131286,2200.0,1.0
1950,2450,1975,2475,0.27081042528152466,-44.01010647416115,5.448144627735019,379.47331922020555,1.0
2000,750,2025,775,0.47700297832489014,-44.82088051736355,5.0977179780602455,280.0,1.0
2000,800,2025,825,0.44591835141181946,-27.849243953824043,5.612785695120692,240.0,1.0
2000,850,2025,875,0.5039852559566498,-27.03373320400715,5.176470382139087,0.0,1.0
2000,1150,2025,1175,0.33429276943206787,-35.41574999690056,6.144452374428511,320.0,1.0
2000,1200,2025,1225,0.488031268119812,-24.63076077401638,5.6661085691303015,320.0,1.0
2000,1650,2025,1675,0.3116745203733444,-44.2517027258873,6.202953401952982,40.0,1.0
2000,1700,2025,1725,0.33970844745635986,-52.594469860196114,6.490075029432774,164.92422502470643,1.0
2000,1800,2025,1825,0.2247975394129753,-47.62052558362484,7.5532072223722935,0.0,1.0
2000,1850,2025,1875,0.41920942068099976,-32.144829630851746,7.105200784280896,40.0,1.0
2000,1900,2025,1925,0.46046823263168335,-47.45313711464405,6.137799238786101,0.0,1.0
2000,1950,2025,1975,0.43288642168045044,-51.640015095472336,6.244615651667118,0.0,1.0
2000,2000,2025,2025,0.48401452600955963,-64.46538493037224,5.564482184126973,357.77087639996637,1.0
2000,2050,2025,2075,0.2905624806880951,-56.054333224892616,6.891494849696755,2183.575050232989,1.0
2000,2100,2025,2125,0.2467837557196617,-67.41321831941605,7.004839600995183,3996.1981932832114,1.0
2000,2150,2025,2175,0.23085103183984756,-61.79639883339405,7.003673817962408,3067.507131206055,1.0
2000,2200,2025,2225,0.2495264708995819,-45.84122076630592,7.575451862066984,1742.6416728633571,1.0
2000,2250,2025,2275,0.22458697110414505,-49.25026185810566,7.378484588116407,920.0,1.0
2000,2300,2025,2325,0.2898472845554352,-56.65355361998081,6.812874926254153,1077.0329614269008,1.0
2000,2350,2025,2375,0.24976985156536102,-49.748821184039116,6.713040871545672,2505.0349298961883,1.0
2000,2400,2025,2425,0.2353169023990631,-45.839326456189156,6.7493312526494265,2008.780724718355,1.0
2000,2450,2025,2475,0.22997169941663742,-47.68979549407959,6.422161124646664,40.0,1.0
2050,1000,2075,1025,0.5322265028953552,-28.313607908785343,5.307225743308663,120.0,1.0
2050,1050,2075,1075,0.4424852132797241,-31.179063953459263,5.880631739273667,320.0,1.0
2050,1350,2075,1375,0.4828944653272629,-30.99918272346258,5.580677418038249,0.0,1.0
2050,1800,2075,1825,0.24590419232845306,-54.53341454267502,7.238723337650299,1227.0289320142374,1.0
2050,1850,2075,1875,0.3342333436012268,-45.539479702711105,7.153470302000642,1240.0,1.0
2050,1900,2075,1925,0.4501359760761261,-47.24423587322235,6.358715007081628,0.0,1.0
2050,2000,2075,2025,0.4827326238155365,-46.29788175225258,5.832300055772066,640.0,1.0
2050,2050,2075,2075,0.26412709057331085,-61.51666305959225,7.216839119791985,1824.2806801586207,1.0
2050,2100,2075,2125,0.2525096833705902,-67.67607480287552,7.571296999230981,3192.4911902775866,1.0
2050,2150,2075,2175,0.22887394577264786,-70.59910520911217,7.17546883970499,4189.5107112883725,1.0
2050,2200,2075,2225,0.22226261347532272,-49.06638152897358,7.8387148678302765,3273.6523944976198,1.0
2050,2250,2075,2275,0.23072364926338196,-46.01718485355377,7.631294196471572,2664.132128855474,1.0
2050,2300,2075,2325,0.17315132915973663,-51.721230149269104,7.555681047961116,2000.0,1.0
2050,2350,2075,2375,0.24287067353725433,-45.55019363760948,7.120666792616248,2019.504889818294,1.0
2050,2400,2075,2425,0.24185416847467422,-41.35197773575783,7.109122350811958,1670.9278859364338,1.0
2100,1400,2125,1425,0.42563657462596893,-33.50807726383209,6.072586169466376,80.0,1.0
2100,1600,2125,1625,0.3248481750488281,-44.51046325266361,6.328749470412731,0.0,1.0
2100,1650,2125,1675,0.25825680792331696,-46.609001234173775,7.164272014051676,1176.4352935882193,1.0
2100,1850,2125,1875,0.2629644274711609,-49.39200170338154,7.607965962961316,0.0,1.0
2100,1900,2125,1925,0.41746382415294647,-42.79828816652298,6.858424516394734,0.0,1.0
2100,1950,2125,1975,0.4054609686136246,-44.39704678952694,7.056396454572678,320.0,1.0
2100,2050,2125,2075,0.35360001027584076,-42.599745094776154,7.567564956843853,1080.0,1.0
2100,2100,2125,2125,0.21606123447418213,-55.745042860507965,8.117759600281715,1368.2105101189657,1.0
2100,2150,2125,2175,0.2086404785513878,-63.74100223183632,7.8299944289028645,3038.4206423732708,1.0
2100,2200,2125,2225,0.2410087212920189,-45.123763382434845,8.101104758679867,3760.0,1.0
2100,2250,2125,2275,0.23668082058429718,-41.00598581135273,7.740108063444495,1760.0,1.0
2100,2300,2125,2325,0.30884937942028046,-36.70194558799267,7.217259146273136,0.0,1.0
2100,2350,2125,2375,0.21866825968027115,-39.03721272945404,7.530509028583765,280.0,1.0
2100,2400,2125,2425,0.2820284217596054,-40.450502187013626,7.254216121509671,1335.0655414622909,1.0
2150,1600,2175,1625,0.2864934056997299,-42.667947709560394,6.974260555580258,240.0,1.0
2150,1650,2175,1675,0.308895006775856,-48.46513271331787,7.293083239346743,561.426753904728,1.0
2150,1700,2175,1725,0.4094870239496231,-55.15807308256626,7.0056181866675615,452.54833995939043,1.0
2150,1900,2175,1925,0.4428500235080719,-48.153599724173546,6.787139689549804,440.0,1.0
2150,1950,2175,1975,0.39884503185749054,-47.38315008580685,7.439791923388839,0.0,1.0
2150,2000,2175,2025,0.49867697060108185,-42.094847187399864,5.811014212667942,400.0,1.0
2150,2050,2175,2075,0.4155734181404114,-39.60534743964672,7.46621610596776,0.0,1.0
2150,2100,2175,2125,0.2297222539782524,-51.52487754821777,8.522114716470242,840.0,1.0
2150,2150,2175,2175,0.20139265060424805,-59.15545113384724,8.680038154125214,2840.0,1.0
2150,2200,2175,2225,0.2165011465549469,-50.275206565856934,8.293244987726212,3760.2127599379264,1.0
2150,2250,2175,2275,0.22806575894355774,-43.9379308372736,8.01976677030325,1760.4544867732309,1.0
2150,2300,2175,2325,0.2175653725862503,-34.85776670277119,7.623837329447269,40.0,1.0
2150,2350,2175,2375,0.18553360551595688,-30.937117524445057,8.207897190004587,282.842712474619,1.0
2150,2400,2175,2425,0.19694577902555466,-24.569757282733917,8.260987233370543,989.5453501482384,1.0
2200,1850,2225,1875,0.22833292931318283,-44.52620819211006,8.776904083788395,0.0,1.0
2200,1900,2225,1925,0.2492779642343521,-46.79131135344505,8.48079239949584,243.31050121192877,1.0
2200,1950,2225,1975,0.3148616850376129,-45.40599137544632,8.376703131943941,600.0,1.0
2200,2000,2225,2025,0.37418605387210846,-43.25772449374199,8.139476645737886,923.4717104492156,1.0
2200,2050,2225,2075,0.386548176407814,-47.720201313495636,8.071484509855509,960.0,1.0
2200,2100,2225,2125,0.2563321888446808,-46.34919762611389,8.793669287115335,1275.617497528158,1.0
2200,2150,2225,2175,0.23457970470190048,-51.18112824857235,8.980554062873125,1930.8029417835473,1.0
2200,2200,2225,2225,0.28154459595680237,-52.19743400812149,8.86423047631979,2251.754871206011,1.0
2200,2250,2225,2275,0.22407601028680801,-47.97932505607605,8.79549328237772,2000.0,1.0
2200,2300,2225,2325,0.17021764814853668,-36.7397703230381,8.489849977195263,1200.0,1.0
2200,2350,2225,2375,0.16258995980024338,-40.05906917154789,8.393931202590466,1278.1236246936367,1.0
2200,2400,2225,2425,0.17802034318447113,-25.96403006464243,8.187130559235811,651.1528238439882,1.0
2250,2150,2275,2175,0.194844052195549,-50.16091652214527,9.695533197373152,0.0,1.0
2250,2200,2275,2225,0.19803880155086517,-57.24427476525307,9.961268864572048,304.63092423455635,1.0
2250,2250,2275,2275,0.21712002903223038,-50.51983892917633,9.765978436917067,620.966987850401,1.0
2250,2300,2275,2325,0.1762831062078476,-43.567897751927376,9.340035263448954,0.0,1.0
2250,2350,2275,2375,0.16342803835868835,-45.73621600866318,8.616976905614138,0.0,1.0
2250,2400,2275,2425,0.18121939897537231,-39.19457271695137,8.314553648233414,0.0,1.0
