job_id,job_name,file,bytes,sha256
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_conncomp.tif,397418,765206cd02dbde9443d46d611cabcb3c3e5a19a047480d833eea62534e5d1d5f
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_corr.tif,17249466,7adbe30a5ec590d18420f6a1603558f828dd0029fb1fe859f93a8edadafdd904
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_dem.tif,3408030,2632481345b7538c1576f1576ce6cfe2f99b81e50cf2fee37f6eeec79dd903e1
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_lv_phi.tif,11820099,ec83f74224d9eb1113730cb42b636eed86df820acb15ab84f6f8d1b35f47fcad
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_lv_theta.tif,12814590,0230f24cf097e76613ede1e2b044ae844bc2651b3412f9b5378863936969dc10
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_unw_phase.png,1282364,
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_unw_phase.tif,16909330,72a867f3b26c34dd67289e2c3ea5cc3487da8f40b99d71e71316c0c87b0bf8b5
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_water_mask.tif,90965,8079a15c09a3edd32c7feacb4aced0dcd97e274bc20e5ac82251a84ce607441c
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_wrapped_phase.kmz,11452120,
77660469-6751-4853-9aa7-ba66dd4e01ba,delhi_ncr_sbas_d136_v1_val_20250830_20250911,S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6/S1_136_290874s1n04-000000s2n00-000000s3n00_IW_20250830_20250911_VV_INT40_48A6_wrapped_phase.tif,19486253,
